msa,msaname,date,CHPI
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015-01-30,164851.16
11244,"Anaheim-Santa Ana-Irvine, CA",2015-01-30,579838.56
12060,"Atlanta-Sandy Springs-Roswell, GA",2015-01-30,133628.42
12420,"Austin-Round Rock, TX",2015-01-30,233736.55
12580,"Baltimore-Columbia-Towson, MD",2015-01-30,253079.92
12940,"Baton Rouge, LA",2015-01-30,163024.31
13820,"Birmingham-Hoover, AL",2015-01-30,163024.31
14454,"Boston, MA",2015-01-30,377518.31
14860,"Bridgeport-Stamford-Norwalk, CT",2015-01-30,383267.03
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2015-01-30,140491.92
15764,"Cambridge-Newton-Framingham, MA",2015-01-30,379908.19
15804,"Camden, NJ",2015-01-30,165861.84
15980,"Cape Coral-Fort Myers, FL",2015-01-30,193915.45
16700,"Charleston-North Charleston, SC",2015-01-30,210037.66
16740,"Charlotte-Concord-Gastonia, NC-SC",2015-01-30,138003.11
16974,"Chicago-Naperville-Arlington Heights, IL",2015-01-30,193925.08
17140,"Cincinnati, OH-KY-IN",2015-01-30,134775.81
17460,"Cleveland-Elyria, OH",2015-01-30,122117.73
17820,"Colorado Springs, CO",2015-01-30,187088.77
17900,"Columbia, SC",2015-01-30,158823.8
18140,"Columbus, OH",2015-01-30,130314.52
19124,"Dallas-Plano-Irving, TX",2015-01-30,155331.19
19380,"Dayton, OH",2015-01-30,102160.84
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2015-01-30,149939.75
19740,"Denver-Aurora-Lakewood, CO",2015-01-30,301115.63
19804,"Detroit-Dearborn-Livonia, MI",2015-01-30,71757.961
21340,"El Paso, TX",2015-01-30,121140.6
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2015-01-30,283177.5
23104,"Fort Worth-Arlington, TX",2015-01-30,136476.78
23844,"Gary, IN",2015-01-30,131350.98
24340,"Grand Rapids-Wyoming, MI",2015-01-30,145115.23
24660,"Greensboro-High Point, NC",2015-01-30,118684.63
24860,"Greenville-Anderson-Mauldin, SC",2015-01-30,145127.14
25540,"Hartford-West Hartford-East Hartford, CT",2015-01-30,218213.89
26420,"Houston-The Woodlands-Sugar Land, TX",2015-01-30,173760.72
26900,"Indianapolis-Carmel-Anderson, IN",2015-01-30,115389.74
27260,"Jacksonville, FL",2015-01-30,171322.64
28140,"Kansas City, MO-KS",2015-01-30,130264.19
28940,"Knoxville, TN",2015-01-30,136881.91
29404,"Lake County-Kenosha County, IL-WI",2015-01-30,212583.23
29460,"Lakeland-Winter Haven, FL",2015-01-30,117653.59
29820,"Las Vegas-Henderson-Paradise, NV",2015-01-30,170946.45
30780,"Little Rock-North Little Rock-Conway, AR",2015-01-30,114925.08
31084,"Los Angeles-Long Beach-Glendale, CA",2015-01-30,460285.53
31140,"Louisville/Jefferson County, KY-IN",2015-01-30,137691.42
32820,"Memphis, TN-MS-AR",2015-01-30,109211.3
33124,"Miami-Miami Beach-Kendall, FL",2015-01-30,297498.84
33340,"Milwaukee-Waukesha-West Allis, WI",2015-01-30,167230.8
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2015-01-30,203347.28
33874,"Montgomery County-Bucks County-Chester County, PA",2015-01-30,233381.06
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015-01-30,182794.95
35004,"Nassau County-Suffolk County, NY",2015-01-30,436161.28
35084,"Newark, NJ-PA",2015-01-30,281219.09
35300,"New Haven-Milford, CT",2015-01-30,219194.59
35380,"New Orleans-Metairie, LA",2015-01-30,149202.14
35614,"New York-Jersey City-White Plains, NY-NJ",2015-01-30,333215
35840,"North Port-Sarasota-Bradenton, FL",2015-01-30,217741.59
36084,"Oakland-Hayward-Berkeley, CA",2015-01-30,444030.19
36420,"Oklahoma City, OK",2015-01-30,126843.05
36540,"Omaha-Council Bluffs, NE-IA",2015-01-30,133242.08
36740,"Orlando-Kissimmee-Sanford, FL",2015-01-30,149050.97
37100,"Oxnard-Thousand Oaks-Ventura, CA",2015-01-30,477958
37340,"Palm Bay-Melbourne-Titusville, FL",2015-01-30,132108.27
37964,"Philadelphia, PA",2015-01-30,171145.63
38060,"Phoenix-Mesa-Scottsdale, AZ",2015-01-30,182022.75
38300,"Pittsburgh, PA",2015-01-30,158432.58
38900,"Portland-Vancouver-Hillsboro, OR-WA",2015-01-30,251424.34
39300,"Providence-Warwick, RI-MA",2015-01-30,261910.61
39580,"Raleigh, NC",2015-01-30,163659.72
40060,"Richmond, VA",2015-01-30,160627.31
40140,"Riverside-San Bernardino-Ontario, CA",2015-01-30,255357.16
40380,"Rochester, NY",2015-01-30,126793.34
40900,"Sacramento--Roseville--Arden-Arcade, CA",2015-01-30,269410.13
41180,"St. Louis, MO-IL",2015-01-30,122490.63
41620,"Salt Lake City, UT",2015-01-30,202556.44
41700,"San Antonio-New Braunfels, TX",2015-01-30,160662.09
41740,"San Diego-Carlsbad, CA",2015-01-30,483016.34
41884,"San Francisco-Redwood City-South San Francisco, CA",2015-01-30,891676.88
41940,"San Jose-Sunnyvale-Santa Clara, CA",2015-01-30,647781.38
42644,"Seattle-Bellevue-Everett, WA",2015-01-30,314033.28
43524,"Silver Spring-Frederick-Rockville, MD",2015-01-30,325710.34
45060,"Syracuse, NY",2015-01-30,134953.56
45104,"Tacoma-Lakewood, WA",2015-01-30,212831.94
45300,"Tampa-St. Petersburg-Clearwater, FL",2015-01-30,143263.16
45780,"Toledo, OH",2015-01-30,104578.42
46060,"Tucson, AZ",2015-01-30,153703.77
46140,"Tulsa, OK",2015-01-30,117329.21
46520,"Urban Honolulu, HI",2015-01-30,611452.88
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",2015-01-30,220901.55
47664,"Warren-Troy-Farmington Hills, MI",2015-01-30,145056.72
47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2015-01-30,313308.47
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",2015-01-30,200740.88
48620,"Wichita, KS",2015-01-30,111300.75
48864,"Wilmington, DE-MD-NJ",2015-01-30,173620.58
49180,"Winston-Salem, NC",2015-01-30,132076.02
49340,"Worcester, MA-CT",2015-01-30,236952.31
49660,"Youngstown-Warren-Boardman, OH-PA",2015-01-30,85142.883
10420,"Akron, OH",2015-02-06,109687.48
10580,"Albany-Schenectady-Troy, NY",2015-02-06,188071.41
10740,"Albuquerque, NM",2015-02-06,148959.59
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015-02-06,164896.92
11244,"Anaheim-Santa Ana-Irvine, CA",2015-02-06,599213
12060,"Atlanta-Sandy Springs-Roswell, GA",2015-02-06,133687.7
12420,"Austin-Round Rock, TX",2015-02-06,233245.33
12580,"Baltimore-Columbia-Towson, MD",2015-02-06,253016.45
12940,"Baton Rouge, LA",2015-02-06,163539.42
13820,"Birmingham-Hoover, AL",2015-02-06,124526.53
14454,"Boston, MA",2015-02-06,381071.5
14860,"Bridgeport-Stamford-Norwalk, CT",2015-02-06,389228.75
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2015-02-06,140292.3
15764,"Cambridge-Newton-Framingham, MA",2015-02-06,381436.94
15804,"Camden, NJ",2015-02-06,166406.86
15980,"Cape Coral-Fort Myers, FL",2015-02-06,192977.91
16700,"Charleston-North Charleston, SC",2015-02-06,209847.05
16740,"Charlotte-Concord-Gastonia, NC-SC",2015-02-06,138863.61
16974,"Chicago-Naperville-Arlington Heights, IL",2015-02-06,194081.42
17140,"Cincinnati, OH-KY-IN",2015-02-06,135069.05
17460,"Cleveland-Elyria, OH",2015-02-06,122241.95
17820,"Colorado Springs, CO",2015-02-06,186420.89
17900,"Columbia, SC",2015-02-06,153665.52
18140,"Columbus, OH",2015-02-06,130995.09
19124,"Dallas-Plano-Irving, TX",2015-02-06,156349.83
19380,"Dayton, OH",2015-02-06,102682.04
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2015-02-06,148488.56
19740,"Denver-Aurora-Lakewood, CO",2015-02-06,301973.47
19804,"Detroit-Dearborn-Livonia, MI",2015-02-06,71934.742
21340,"El Paso, TX",2015-02-06,119501.35
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",2015-02-06,284575.25
23104,"Fort Worth-Arlington, TX",2015-02-06,135809.69
23844,"Gary, IN",2015-02-06,131035.2
24340,"Grand Rapids-Wyoming, MI",2015-02-06,145136
24660,"Greensboro-High Point, NC",2015-02-06,119152.45
24860,"Greenville-Anderson-Mauldin, SC",2015-02-06,144893.42
25540,"Hartford-West Hartford-East Hartford, CT",2015-02-06,217878.27
26420,"Houston-The Woodlands-Sugar Land, TX",2015-02-06,174280.5
26900,"Indianapolis-Carmel-Anderson, IN",2015-02-06,115531.34
27260,"Jacksonville, FL",2015-02-06,130636.79
28140,"Kansas City, MO-KS",2015-02-06,128860.68
28940,"Knoxville, TN",2015-02-06,136529.5
29404,"Lake County-Kenosha County, IL-WI",2015-02-06,213283.22
29460,"Lakeland-Winter Haven, FL",2015-02-06,118435.09
29820,"Las Vegas-Henderson-Paradise, NV",2015-02-06,170809.89
30780,"Little Rock-North Little Rock-Conway, AR",2015-02-06,114621.99
31084,"Los Angeles-Long Beach-Glendale, CA",2015-02-06,462420.75
31140,"Louisville/Jefferson County, KY-IN",2015-02-06,137590.88
32820,"Memphis, TN-MS-AR",2015-02-06,109674.2
33124,"Miami-Miami Beach-Kendall, FL",2015-02-06,296774.84
33340,"Milwaukee-Waukesha-West Allis, WI",2015-02-06,168827.3
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2015-02-06,203365.31
33874,"Montgomery County-Bucks County-Chester County, PA",2015-02-06,232833.3
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015-02-06,183551
35004,"Nassau County-Suffolk County, NY",2015-02-06,437042.75
35084,"Newark, NJ-PA",2015-02-06,299555.22
35300,"New Haven-Milford, CT",2015-02-06,218853.92
35380,"New Orleans-Metairie, LA",2015-02-06,151136.2
35614,"New York-Jersey City-White Plains, NY-NJ",2015-02-06,327942.63
35840,"North Port-Sarasota-Bradenton, FL",2015-02-06,218388.14
36084,"Oakland-Hayward-Berkeley, CA",2015-02-06,454709.19
36420,"Oklahoma City, OK",2015-02-06,127613.02
36540,"Omaha-Council Bluffs, NE-IA",2015-02-06,133938.08
36740,"Orlando-Kissimmee-Sanford, FL",2015-02-06,150172.14
37100,"Oxnard-Thousand Oaks-Ventura, CA",2015-02-06,478576.5
37340,"Palm Bay-Melbourne-Titusville, FL",2015-02-06,136889.73
37964,"Philadelphia, PA",2015-02-06,171793.02
38060,"Phoenix-Mesa-Scottsdale, AZ",2015-02-06,182473.25
38300,"Pittsburgh, PA",2015-02-06,158377.14
38900,"Portland-Vancouver-Hillsboro, OR-WA",2015-02-06,252303.7
39300,"Providence-Warwick, RI-MA",2015-02-06,262566.84
39580,"Raleigh, NC",2015-02-06,164870.03
40060,"Richmond, VA",2015-02-06,159585.98
40140,"Riverside-San Bernardino-Ontario, CA",2015-02-06,258940.73
40380,"Rochester, NY",2015-02-06,126633.95
40900,"Sacramento--Roseville--Arden-Arcade, CA",2015-02-06,271140.97
41180,"St. Louis, MO-IL",2015-02-06,121996.56
41620,"Salt Lake City, UT",2015-02-06,202450.61
41700,"San Antonio-New Braunfels, TX",2015-02-06,159385.67
41740,"San Diego-Carlsbad, CA",2015-02-06,478523.53
41884,"San Francisco-Redwood City-South San Francisco, CA",2015-02-06,895850
41940,"San Jose-Sunnyvale-Santa Clara, CA",2015-02-06,668017.25
42644,"Seattle-Bellevue-Everett, WA",2015-02-06,314909.28
43524,"Silver Spring-Frederick-Rockville, MD",2015-02-06,325802.28
45060,"Syracuse, NY",2015-02-06,135449.45
45104,"Tacoma-Lakewood, WA",2015-02-06,211090.3
45300,"Tampa-St. Petersburg-Clearwater, FL",2015-02-06,143805.08
